index,timestamp_us,duration_us,level
1125,23222250,160,1
1126,23222409,159,0
1127,23222570,161,1
1128,23222646,76,0
1129,23222806,160,1
1130,23222882,76,0
1131,23223043,161,1
1132,23223119,76,0
1133,23223279,160,1
1134,23223355,76,0
1135,23223516,161,1
1136,23223592,76,0
1137,23223752,160,1
1138,23223828,76,0
1139,23223989,161,1
1140,23224064,75,0
1141,23224225,161,1
1142,23224385,160,0
1143,23224546,161,1
1144,23224621,75,0
1145,23224782,161,1
1146,23224858,76,0
1147,23225019,161,1
1148,23225094,75,0
1149,23225255,161,1
1150,23230852,5597,0
1151,23234752,3900,1
1152,23332272,97520,0
1153,23332479,207,1
1154,23332558,79,0
1155,23332719,161,1
1156,23332795,76,0
1157,23332878,83,1
1158,23333031,153,0
1159,23333192,161,1
1160,23333269,77,0
1161,23333429,160,1
1162,23333587,158,0
1163,23333748,161,1
1164,23333823,75,0
1165,23333984,161,1
1166,23334060,76,0
1167,23334221,161,1
1168,23334296,75,0
1169,23334457,161,1
1170,23334533,76,0
1171,23334693,160,1
1172,23334769,76,0
1173,23334930,161,1
1174,23335006,76,0
1175,23335166,160,1
1176,23335242,76,0
1177,23335403,161,1
1178,23335562,159,0
1179,23335722,160,1
1180,23335798,76,0
1181,23335959,161,1
1182,23336035,76,0
1183,23336117,82,1
1184,23336271,154,0
1185,23336432,161,1
1186,23336508,76,0
1187,23336668,160,1
1188,23336744,76,0
1189,23336905,161,1
1190,23336981,76,0
1191,23337141,160,1
1192,23337217,76,0
1193,23337378,161,1
1194,23337537,159,0
1195,23337697,160,1
1196,23337773,76,0
1197,23337934,161,1
1198,23338010,76,0
1199,23338170,160,1
1200,23338246,76,0
1201,23338407,161,1
1202,23338483,76,0
1203,23338643,160,1
1204,23338719,76,0
1205,23338880,161,1
1206,23338956,76,0
1207,23339116,160,1
1208,23339192,76,0
1209,23339353,161,1
1210,23339512,159,0
1211,23339672,160,1
1212,23339748,76,0
1213,23339909,161,1
1214,23339985,76,0
1215,23340067,82,1
1216,23340221,154,0
1217,23340382,161,1
1218,23340458,76,0
1219,23340618,160,1
1220,23340694,76,0
1221,23340855,161,1
1222,23340931,76,0
1223,23341091,160,1
1224,23341167,76,0
1225,23341328,161,1
1226,23341486,158,0
1227,23341647,161,1
1228,23341723,76,0
1229,23341884,161,1
1230,23341959,75,0
1231,23342120,161,1
1232,23342196,76,0
1233,23342357,161,1
1234,23342432,75,0
1235,23342593,161,1
1236,23342669,76,0
1237,23342830,161,1
1238,23342905,75,0
1239,23343066,161,1
1240,23343142,76,0
1241,23343303,161,1
1242,23343461,158,0
1243,23343622,161,1
1244,23343698,76,0
1245,23343859,161,1
1246,23343934,75,0
1247,23344017,83,1
1248,23344171,154,0
1249,23344332,161,1
1250,23344407,75,0
1251,23344568,161,1
1252,23344644,76,0
1253,23344804,160,1
1254,23344880,76,0
1255,23345041,161,1
1256,23345117,76,0
1257,23345277,160,1
1258,23345436,159,0
1259,23345597,161,1
1260,23345673,76,0
1261,23345833,160,1
1262,23345909,76,0
1263,23346070,161,1
1264,23346146,76,0
1265,23346306,160,1
1266,23346382,76,0
1267,23346543,161,1
1268,23346619,76,0
1269,23346779,160,1
1270,23346855,76,0
1271,23347016,161,1
1272,23347092,76,0
1273,23347252,160,1
1274,23347411,159,0
1275,23347572,161,1
1276,23347648,76,0
1277,23347808,160,1
1278,23347884,76,0
1279,23347967,83,1
1280,23348121,154,0
1281,23348281,160,1
1282,23348357,76,0
1283,23348518,161,1
1284,23348594,76,0
1285,23348754,160,1
1286,23348830,76,0
1287,23348991,161,1
1288,23349067,76,0
1289,23349227,160,1
1290,23349387,160,0
1291,23349548,161,1
