index,timestamp_us,duration_us,level
570,36376821,76,0
571,36376981,160,1
572,36377057,76,0
573,36377218,161,1
574,36377294,76,0
575,36377454,160,1
576,36377530,76,0
577,36377691,161,1
578,36377766,75,0
579,36377927,161,1
580,36378086,159,0
581,36378247,161,1
582,36378327,80,0
583,36378483,156,1
584,36378559,76,0
585,36378642,83,1
586,36378795,153,0
587,36378956,161,1
588,36379032,76,0
589,36379193,161,1
590,36379270,77,0
591,36379429,159,1
592,36379505,76,0
593,36379666,161,1
594,36379741,75,0
595,36379902,161,1
596,36380061,159,0
597,36380222,161,1
598,36380297,75,0
599,36380458,161,1
600,36380534,76,0
601,36380695,161,1
602,36380770,75,0
603,36380931,161,1
604,36381007,76,0
605,36381168,161,1
606,36381243,75,0
607,36381404,161,1
608,36381480,76,0
609,36381640,160,1
610,36381716,76,0
611,36381877,161,1
612,36382036,159,0
613,36382196,160,1
614,36382272,76,0
615,36382433,161,1
616,36382509,76,0
617,36382592,83,1
618,36382745,153,0
619,36382906,161,1
620,36382982,76,0
621,36383142,160,1
622,36383218,76,0
623,36383379,161,1
624,36383455,76,0
625,36383615,160,1
626,36383691,76,0
627,36383852,161,1
628,36384012,160,0
629,36384172,160,1
630,36384248,76,0
631,36384409,161,1
632,36384485,76,0
633,36384645,160,1
634,36384721,76,0
635,36384882,161,1
636,36390478,5596,0
637,36394378,3900,1
638,36491899,97521,0
639,36492106,207,1
640,36492185,79,0
641,36492346,161,1
642,36492422,76,0
643,36492504,82,1
644,36492658,154,0
645,36492819,161,1
646,36492895,76,0
647,36493055,160,1
648,36493214,159,0
649,36493374,160,1
650,36493450,76,0
651,36493611,161,1
652,36493687,76,0
653,36493847,160,1
654,36493923,76,0
655,36494084,161,1
656,36494160,76,0
657,36494320,160,1
658,36494396,76,0
659,36494557,161,1
660,36494633,76,0
661,36494793,160,1
662,36494869,76,0
663,36495030,161,1
664,36495189,159,0
665,36495349,160,1
666,36495425,76,0
667,36495586,161,1
668,36495661,75,0
669,36495744,83,1
670,36495898,154,0
671,36496059,161,1
672,36496134,75,0
673,36496295,161,1
674,36496371,76,0
675,36496532,161,1
676,36496607,75,0
677,36496768,161,1
678,36496844,76,0
679,36497005,161,1
680,36497163,158,0
681,36497324,161,1
682,36497400,76,0
683,36497561,161,1
684,36497636,75,0
685,36497797,161,1
686,36497873,76,0
687,36498034,161,1
688,36498109,75,0
689,36498270,161,1
690,36498346,76,0
691,36498507,161,1
692,36498582,75,0
693,36498743,161,1
694,36498819,76,0
695,36498980,161,1
696,36499138,158,0
697,36499299,161,1
698,36499375,76,0
699,36499536,161,1
700,36499611,75,0
701,36499694,83,1
702,36499848,154,0
703,36500008,160,1
704,36500084,76,0
705,36500245,161,1
706,36500321,76,0
707,36500481,160,1
708,36500557,76,0
709,36500718,161,1
710,36500794,76,0
711,36500954,160,1
712,36501113,159,0
713,36501274,161,1
714,36501350,76,0
715,36501510,160,1
716,36501587,77,0
717,36501747,160,1
718,36501823,76,0
719,36501983,160,1
720,36502059,76,0
721,36502220,161,1
722,36502296,76,0
723,36502456,160,1
724,36502532,76,0
725,36502693,161,1
726,36502769,76,0
727,36502929,160,1
728,36503088,159,0
729,36503249,161,1
730,36503325,76,0
731,36503485,160,1
732,36503561,76,0
733,36503644,83,1
734,36503798,154,0
735,36503958,160,1
736,36504034,76,0
737,36504195,161,1
738,36504270,75,0
739,36504431,161,1
740,36504507,76,0
741,36504668,161,1
742,36504744,76,0
743,36504904,160,1
744,36505063,159,0
745,36505224,161,1
746,36505299,75,0
747,36505460,161,1
748,36505536,76,0
749,36505697,161,1
750,36505772,75,0
751,36505933,161,1
752,36506009,76,0
753,36506170,161,1
754,36506245,75,0
755,36506406,161,1
756,36506482,76,0
757,36506643,161,1
758,36506718,75,0
759,36506879,161,1
760,36507038,159,0
761,36507199,161,1
762,36507274,75,0
763,36507435,161,1
764,36507511,76,0
