index,timestamp_us,duration_us,level
1154,23548878,121102,0
1155,23552778,3900,1
1156,23673881,121103,0
1157,23677781,3900,1
1158,23798883,121102,0
1159,23802783,3900,1
1160,23923885,121102,0
1161,23927785,3900,1
1162,24048887,121102,0
1163,24052787,3900,1
1164,24173890,121103,0
1165,24177790,3900,1
1166,24298892,121102,0
1167,24302792,3900,1
1168,24423894,121102,0
1169,24427794,3900,1
1170,24548896,121102,0
1171,24552796,3900,1
1172,24673898,121102,0
1173,24677798,3900,1
1174,24798901,121103,0
1175,24802801,3900,1
1176,24923903,121102,0
1177,24927803,3900,1
1178,25048905,121102,0
1179,25052805,3900,1
1180,25150325,97520,0
1181,25150533,208,1
1182,25150612,79,0
1183,25150773,161,1
1184,25150848,75,0
1185,25150931,83,1
1186,25151085,154,0
1187,25151246,161,1
1188,25151321,75,0
1189,25151482,161,1
1190,25151640,158,0
1191,25151801,161,1
1192,25151877,76,0
1193,25152038,161,1
1194,25152113,75,0
1195,25152274,161,1
1196,25152350,76,0
1197,25152511,161,1
1198,25152587,76,0
1199,25152747,160,1
1200,25152823,76,0
1201,25152984,161,1
1202,25153059,75,0
1203,25153142,83,1
1204,25153296,154,0
1205,25153457,161,1
1206,25153615,158,0
1207,25153776,161,1
1208,25153852,76,0
1209,25154012,160,1
1210,25154088,76,0
1211,25154249,161,1
1212,25154325,76,0
1213,25154485,160,1
1214,25154561,76,0
1215,25154722,161,1
1216,25154798,76,0
1217,25154958,160,1
1218,25155034,76,0
1219,25155195,161,1
1220,25155271,76,0
1221,25155431,160,1
1222,25155590,159,0
1223,25155751,161,1
1224,25155827,76,0
1225,25155987,160,1
1226,25156063,76,0
1227,25156224,161,1
1228,25156300,76,0
1229,25156460,160,1
1230,25156536,76,0
1231,25156697,161,1
1232,25156773,76,0
1233,25156933,160,1
1234,25157009,76,0
1235,25157092,83,1
1236,25157246,154,0
1237,25157406,160,1
1238,25157565,159,0
1239,25157726,161,1
1240,25157802,76,0
1241,25157962,160,1
1242,25158038,76,0
1243,25158199,161,1
1244,25158274,75,0
1245,25158435,161,1
1246,25158511,76,0
1247,25158672,161,1
1248,25158748,76,0
1249,25158908,160,1
1250,25158984,76,0
1251,25159145,161,1
1252,25159221,76,0
1253,25159381,160,1
1254,25159540,159,0
1255,25159701,161,1
1256,25159776,75,0
1257,25159937,161,1
1258,25160013,76,0
1259,25160174,161,1
1260,25160249,75,0
1261,25160410,161,1
1262,25160486,76,0
1263,25160647,161,1
1264,25160722,75,0
1265,25160883,161,1
1266,25160959,76,0
1267,25161042,83,1
1268,25161195,153,0
1269,25161356,161,1
1270,25161515,159,0
1271,25161676,161,1
1272,25161751,75,0
1273,25161912,161,1
1274,25161988,76,0
1275,25162149,161,1
1276,25162224,75,0
1277,25162385,161,1
1278,25162461,76,0
1279,25162622,161,1
1280,25162697,75,0
1281,25162858,161,1
1282,25162934,76,0
1283,25163095,161,1
1284,25163170,75,0
1285,25163331,161,1
1286,25163490,159,0
1287,25163650,160,1
1288,25163726,76,0
1289,25163887,161,1
1290,25163963,76,0
1291,25164123,160,1
1292,25164199,76,0
1293,25164360,161,1
1294,25164436,76,0
1295,25164596,160,1
1296,25164672,76,0
1297,25164833,161,1
1298,25164909,76,0
1299,25164991,82,1
1300,25165145,154,0
1301,25165306,161,1
1302,25165465,159,0
1303,25165625,160,1
1304,25165701,76,0
1305,25165862,161,1
1306,25165938,76,0
1307,25166098,160,1
1308,25166174,76,0
1309,25166335,161,1
1310,25166411,76,0
1311,25166571,160,1
1312,25166647,76,0
1313,25166808,161,1
1314,25166884,76,0
1315,25167044,160,1
1316,25167120,76,0
1317,25167281,161,1
1318,25167441,160,0
1319,25167601,160,1
1320,25167677,76,0
1321,25167838,161,1
1322,25167914,76,0
1323,25168074,160,1
